Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros,Artists
"Soulcipher Board // Cipherbound Spirit","Blue","{1}{U}","2","U","(Innistrad: Crimson Vow)","Artifact","0","0","""Soulcipher Board enters the battlefield with three omen counters on it.
{1}{U}, {T}: Look at the top two cards of your library. Put one of them into your graveyard.
Whenever a creature card is put into your graveyard from anywhere, remove an omen counter from Soulcipher Board. Then if it has no omen counters on it, transform it.""","0","""• Soulcipher Board's last ability triggers when a creature card is put into a graveyard from anywhere. This is different than an ability that triggers when a creature dies. Notably, a noncreature card on the battlefield that becomes a creature and dies (such as an animated land) won't cause this ability to trigger. Similarly, a creature card on the battlefield that has been made a noncreature permanent (such as one enchanted with Minimus Containment) will cause this ability to trigger when that card is put into your graveyard.
• Token creatures dying never cause Soulcipher Board's last ability to trigger.""","581909","79","","2022-Dec-18_08:23:16","USD","1038","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540922","1","$0.19","$0.19","1","1x","","3c0fae23-1278-499f-9df7-4a29691726b1","253088","","0","Caio Monteiro"
"Spiked Ripsaw","Green","{2}{G}","3","U","(Innistrad: Crimson Vow)","Artifact — Equipment","0","0","""Equipped creature gets +3/+3.
Whenever equipped creature attacks, you may sacrifice a Forest. If you do, that creature gains trample until end of turn.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)""","0","""""","582471","220","","2022-Dec-18_08:38:08","USD","1126","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541087","1","$0.15","$0.15","1","1x","","241e95ec-b630-4492-be1d-f66aa19889e5","253490","","0","Jesper Ejsing"
"Spore Crawler","Green","{2}{G}","3","C","(Innistrad: Crimson Vow)","Creature — Fungus","3","2","""When Spore Crawler dies, draw a card.""","0","""""","583578","222","","2022-Dec-18_07:35:58","USD","823","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541089","1","$0.11","$0.11","1","1x","","628dbc4c-3640-44a9-8439-873103989409","253778","","0","Nicholas Gregory"
"Spore Crawler","Green","{2}{G}","3","C","(Innistrad: Crimson Vow)","Creature — Fungus","3","2","""When Spore Crawler dies, draw a card.""","0","""""","583578","222","","2022-Dec-18_07:51:59","USD","897","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541089","1","$0.11","$0.11","1","1x","","628dbc4c-3640-44a9-8439-873103989409","253778","","0","Nicholas Gregory"
"Spore Crawler","Green","{2}{G}","3","C","(Innistrad: Crimson Vow)","Creature — Fungus","3","2","""When Spore Crawler dies, draw a card.""","0","""""","583578","222","","2022-Dec-18_08:18:13","USD","1004","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541089","1","$0.11","$0.11","1","1x","","628dbc4c-3640-44a9-8439-873103989409","253778","","0","Nicholas Gregory"
"Spore Crawler","Green","{2}{G}","3","C","(Innistrad: Crimson Vow)","Creature — Fungus","3","2","""When Spore Crawler dies, draw a card.""","0","""""","583578","222","","2022-Dec-18_09:14:50","USD","1317","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541089","1","$0.11","$0.11","1","1x","","628dbc4c-3640-44a9-8439-873103989409","253778","","0","Nicholas Gregory"
"Sporeback Wolf","Green","{1}{G}","2","C","(Jumpstart 2022)","Creature — Wolf","2","2","""As long as it's your turn, Sporeback Wolf gets +0/+2.""","0","""""","686595","732","","2022-Dec-18_07:55:52","USD","908","Jumpstart 2022","(J22)","(j22)","J22","[J22]","[j22]","J22","j22","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","592810","1","$0.15","$0.15","1","1x","","e37992e3-93b9-4c9d-b9a3-99c38df7464b","455174","","0","Nicholas Elias"
"Sporeback Wolf","Green","{1}{G}","2","C","(Jumpstart 2022)","Creature — Wolf","2","2","""As long as it's your turn, Sporeback Wolf gets +0/+2.""","0","""""","686595","732","","2022-Dec-18_08:32:40","USD","1091","Jumpstart 2022","(J22)","(j22)","J22","[J22]","[j22]","J22","j22","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","592810","1","$0.15","$0.15","1","1x","","e37992e3-93b9-4c9d-b9a3-99c38df7464b","455174","","0","Nicholas Elias"
"Sporeback Wolf","Green","{1}{G}","2","C","(Jumpstart 2022)","Creature — Wolf","2","2","""As long as it's your turn, Sporeback Wolf gets +0/+2.""","0","""""","686595","732","","2022-Dec-18_08:58:38","USD","1227","Jumpstart 2022","(J22)","(j22)","J22","[J22]","[j22]","J22","j22","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","592810","1","$0.15","$0.15","1","1x","","e37992e3-93b9-4c9d-b9a3-99c38df7464b","455174","","0","Nicholas Elias"
"Steelclad Spirit","Blue","{1}{U}","2","C","(Innistrad: Crimson Vow)","Creature — Spirit","3","3","""Defender
Whenever an enchantment enters the battlefield under your control, Steelclad Spirit can attack this turn as though it didn't have defender.""","0","""""","583544","80","","2022-Dec-18_07:51:22","USD","892","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540924","1","$0.10","$0.10","1","1x","","55fb1426-5a6f-48dd-938b-c64b1a28ee59","253727","","0","Artur Treffner"
"Steelclad Spirit","Blue","{1}{U}","2","C","(Innistrad: Crimson Vow)","Creature — Spirit","3","3","""Defender
Whenever an enchantment enters the battlefield under your control, Steelclad Spirit can attack this turn as though it didn't have defender.""","0","""""","583544","80","","2022-Dec-18_08:20:39","USD","1015","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540924","1","$0.10","$0.10","1","1x","","55fb1426-5a6f-48dd-938b-c64b1a28ee59","253727","","0","Artur Treffner"
"Steelclad Spirit","Blue","{1}{U}","2","C","(Innistrad: Crimson Vow)","Creature — Spirit","3","3","""Defender
Whenever an enchantment enters the battlefield under your control, Steelclad Spirit can attack this turn as though it didn't have defender.""","0","""""","583544","80","","2022-Dec-18_09:01:21","USD","1239","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540924","1","$0.10","$0.10","1","1x","","55fb1426-5a6f-48dd-938b-c64b1a28ee59","253727","","0","Artur Treffner"
"Stitched Assistant","Blue","{2}{U}","3","C","(Innistrad: Crimson Vow)","Creature — Zombie","3","2","""Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Stitched Assistant exploits a creature, scry 1, then draw a card. (To scry 1, look at the top card of your library, then you may put that card on the bottom of your library.)""","0","""""","583545","81","","2022-Dec-18_07:34:58","USD","816","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540925","1","$0.11","$0.11","1","1x","","c1debb8c-d5e0-49e5-ab27-2d50e6f9d8d2","253731","","0","Andrey Kuzinskiy"
"Stitched Assistant","Blue","{2}{U}","3","C","(Innistrad: Crimson Vow)","Creature — Zombie","3","2","""Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Stitched Assistant exploits a creature, scry 1, then draw a card. (To scry 1, look at the top card of your library, then you may put that card on the bottom of your library.)""","0","""""","583545","81","","2022-Dec-18_08:10:02","USD","955","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540925","1","$0.11","$0.11","1","1x","","c1debb8c-d5e0-49e5-ab27-2d50e6f9d8d2","253731","","0","Andrey Kuzinskiy"
"Stitched Assistant","Blue","{2}{U}","3","C","(Innistrad: Crimson Vow)","Creature — Zombie","3","2","""Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Stitched Assistant exploits a creature, scry 1, then draw a card. (To scry 1, look at the top card of your library, then you may put that card on the bottom of your library.)""","0","""""","583545","81","","2022-Dec-18_08:22:46","USD","1029","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540925","1","$0.11","$0.11","1","1x","","c1debb8c-d5e0-49e5-ab27-2d50e6f9d8d2","253731","","0","Andrey Kuzinskiy"
"Stormcarved Coast","Land","","0","R","(Innistrad: Crimson Vow)","Land","0","0","""Stormcarved Coast enters the battlefield tapped unless you control two or more other lands.
{T}: Add {U} or {R}.""","0","""""","581349","265","","2022-Dec-18_07:32:17","USD","812","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541141","1","$13.23","$13.23","1","1x","","299f1dee-b3d7-472b-aa0b-2f9b46a96da5","252853","","0","Sarah Finnigan"
"Stormchaser Drake","Blue","{1}{U}","2","U","(Innistrad: Crimson Vow)","Creature — Drake","2","1","""Flying
Whenever Stormchaser Drake becomes the target of a spell you control, draw a card.""","0","""""","582637","82","","2022-Dec-18_08:02:57","USD","945","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540926","1","$0.34","$0.34","1","1x","","3dd5c860-9d27-40d9-af38-aaf40bd52423","253498","","0","Brent Hollowell"
"Stormchaser Drake","Blue","{1}{U}","2","U","(Innistrad: Crimson Vow)","Creature — Drake","2","1","""Flying
Whenever Stormchaser Drake becomes the target of a spell you control, draw a card.""","0","""""","582637","82","","2022-Dec-18_08:35:46","USD","1113","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540926","1","$0.34","$0.34","1","1x","","3dd5c860-9d27-40d9-af38-aaf40bd52423","253498","","0","Brent Hollowell"
"Supernatural Rescue","White","{3}{W}","4","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""This spell has flash as long as you control a Spirit.
When you cast this spell, tap up to two target creatures you don't control.
Enchant creature you control
Enchanted creature gets +1/+2.""","0","""""","583528","37","","2022-Dec-18_08:02:00","USD","937","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540871","1","$0.10","$0.10","1","1x","","960ca69c-916d-4af3-82a4-5f6fb614d6a4","253758","","0","Anastasia Ovchinnikova"
"Supernatural Rescue","White","{3}{W}","4","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""This spell has flash as long as you control a Spirit.
When you cast this spell, tap up to two target creatures you don't control.
Enchant creature you control
Enchanted creature gets +1/+2.""","0","""""","583528","37","","2022-Dec-18_08:22:51","USD","1030","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540871","1","$0.10","$0.10","1","1x","","960ca69c-916d-4af3-82a4-5f6fb614d6a4","253758","","0","Anastasia Ovchinnikova"
"Supernatural Rescue","White","{3}{W}","4","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""This spell has flash as long as you control a Spirit.
When you cast this spell, tap up to two target creatures you don't control.
Enchant creature you control
Enchanted creature gets +1/+2.""","0","""""","583528","37","","2022-Dec-18_09:08:43","USD","1282","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540871","1","$0.10","$0.10","1","1x","","960ca69c-916d-4af3-82a4-5f6fb614d6a4","253758","","0","Anastasia Ovchinnikova"
"Sure Strike","Red","{1}{R}","2","C","(Innistrad: Crimson Vow)","Instant","0","0","""Target creature gets +3/+0 and gains first strike until end of turn.""","0","""""","583570","179","","2022-Dec-18_07:35:10","USD","818","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541037","1","$0.15","$0.15","1","1x","","1d872736-fafb-44e8-a809-48c5436c665a","253747","","0","Lie Setiawan"
"Sure Strike","Red","{1}{R}","2","C","(Innistrad: Crimson Vow)","Instant","0","0","""Target creature gets +3/+0 and gains first strike until end of turn.""","0","""""","583570","179","","2022-Dec-18_08:17:48","USD","998","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541037","1","$0.15","$0.15","1","1x","","1d872736-fafb-44e8-a809-48c5436c665a","253747","","0","Lie Setiawan"
"Sure Strike","Red","{1}{R}","2","C","(Innistrad: Crimson Vow)","Instant","0","0","""Target creature gets +3/+0 and gains first strike until end of turn.""","0","""""","583570","179","","2022-Dec-18_08:40:24","USD","1135","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541037","1","$0.15","$0.15","1","1x","","1d872736-fafb-44e8-a809-48c5436c665a","253747","","0","Lie Setiawan"
"Sure Strike","Red","{1}{R}","2","C","(Innistrad: Crimson Vow)","Instant","0","0","""Target creature gets +3/+0 and gains first strike until end of turn.""","0","""""","583570","179","","2022-Dec-18_08:45:39","USD","1163","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541037","1","$0.15","$0.15","1","1x","","1d872736-fafb-44e8-a809-48c5436c665a","253747","","0","Lie Setiawan"
"Swamp","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Swamp","0","0","""({T}: Add {B}.)""","0","""""","581314","272","","2022-Dec-18_07:43:36","USD","858","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544308","1","$0.45","$0.45","1","1x","","4abfe418-15f8-46ce-9b39-fd5a38b25d12","253435","","0","Pig Hands"
"Swamp","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Swamp","0","0","""({T}: Add {B}.)""","0","""""","581315","273","","2022-Dec-18_07:50:28","USD","889","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544309","1","$0.48","$0.48","1","1x","","2e55a405-bf5b-4158-ba9a-239627ac9701","253436","","0","Kerby Rosanes"
"Swamp","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Swamp","0","0","""({T}: Add {B}.)""","0","""""","581315","273","","2022-Dec-18_08:21:23","USD","1026","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544309","1","$0.48","$0.48","1","1x","","2e55a405-bf5b-4158-ba9a-239627ac9701","253436","","0","Kerby Rosanes"
"Swamp","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Swamp","0","0","""({T}: Add {B}.)""","0","""""","581314","272","","2022-Dec-18_08:38:29","USD","1130","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544308","1","$0.45","$0.45","1","1x","","4abfe418-15f8-46ce-9b39-fd5a38b25d12","253435","","0","Pig Hands"
"Swamp","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Swamp","0","0","""({T}: Add {B}.)""","0","""""","581314","272","","2022-Dec-18_08:47:28","USD","1176","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544308","1","$0.45","$0.45","1","1x","","4abfe418-15f8-46ce-9b39-fd5a38b25d12","253435","","0","Pig Hands"
